customer_id,Recency,Frequency,Monetary
18534,481,1,15.96
13812,496,1,15.96
20283,475,1,15.96
11709,504,1,15.96
12634,500,1,15.96
3975,530,1,15.96
19668,477,1,15.96
15974,489,1,15.96
23290,463,1,15.96
15812,490,1,15.96
333,544,1,15.9
9602,511,1,15.9
7002,519,1,15.9
8087,515,1,15.9
18010,482,1,15.9
22515,466,1,15.9
22542,466,1,15.9
13347,498,1,15.9
779,542,1,15.9
16855,486,1,15.9
18864,480,1,15.9
1932,538,1,15.9
5621,524,1,15.9
17695,483,1,15.9
12029,503,1,15.9
7614,517,1,15.9
16706,487,1,15.9
17880,483,1,15.9
10444,508,1,15.9
1978,538,1,15.9
9895,509,1,15.9
532,543,1,15.9
17654,483,1,15.9
1159,507,1,15.9
10428,505,1,15.9
5602,524,1,15.9
12748,500,1,15.9
8445,514,1,15.9
12392,501,1,15.9
21640,132,1,15.78
4117,529,1,15.77
6822,515,1,15.77
13401,498,1,15.76
14313,495,1,15.76
3034,533,1,15.76
21723,469,1,15.76
2503,535,1,15.76
18680,480,1,15.76
13155,498,1,15.76
16218,488,1,15.76
6440,521,1,15.76
8339,503,1,15.76
6960,519,1,15.76
20540,474,1,15.76
13369,498,1,15.76
12833,500,1,15.76
12516,501,1,15.76
22063,468,1,15.76
14695,493,1,15.76
14802,493,1,15.76
22109,468,1,15.76
5679,523,1,15.76
2030,537,1,15.76
10787,507,1,15.76
2191,537,1,15.76
7709,516,1,15.76
5140,525,1,15.76
21552,470,1,15.76
14130,495,1,15.76
7372,517,1,15.76
6574,520,1,15.76
470,544,1,15.76
15024,492,1,15.76
22760,465,1,15.76
7332,518,1,15.76
10060,497,1,15.76
627,543,1,15.76
4727,527,1,15.76
18953,479,1,15.76
14991,492,1,15.76
16692,487,1,15.76
4144,529,1,15.76
17836,483,1,15.76
19178,479,1,15.76
482,543,1,15.76
9712,510,1,15.76
19533,477,1,15.76
16910,486,1,15.76
1162,509,1,15.76
22690,465,1,15.76
5692,523,1,15.76
10850,482,1,15.76
4483,528,1,15.76
5090,526,1,15.76
491,544,1,15.76
4499,528,1,15.76
7211,518,1,15.76
9525,511,1,15.76
198,545,1,15.76
16078,489,1,15.76
5851,523,1,15.76
2727,535,1,15.76
17651,483,1,15.76
21645,470,1,15.76
5253,525,1,15.76
22503,465,1,15.76
13659,497,1,15.76
7860,516,1,15.76
10292,508,1,15.76
15333,491,1,15.76
22175,468,1,15.76
2571,535,1,15.76
23407,462,1,15.76
10357,508,1,15.76
3673,531,1,15.76
9140,512,1,15.76
18607,481,1,15.76
4627,527,1,15.76
6008,522,1,15.76
17682,483,1,15.76
553,543,1,15.75
18707,480,1,15.75
18414,481,1,15.74
9455,511,1,15.7
8781,513,1,15.7
7105,518,1,15.7
743,534,1,15.7
509,544,1,15.7
4213,529,1,15.7
12812,500,1,15.7
20496,474,1,15.7
18568,481,1,15.7
11103,506,1,15.7
6604,520,1,15.7
3511,531,1,15.7
7248,518,1,15.7
19079,412,1,15.68
22387,464,1,15.57
12739,482,1,15.56
16096,489,1,15.56
11087,506,1,15.56
20146,475,1,15.56
16280,488,1,15.55
11448,505,1,15.54
9383,505,1,15.54
10104,509,1,15.37
21916,469,1,15.36
6797,519,1,15.36
22333,467,1,15.36
6048,522,1,15.36
18869,475,1,15.36
7601,517,1,15.36
6112,512,1,15.36
6775,520,1,15.36
18867,480,1,15.36
22298,467,1,15.36
7696,517,1,15.36
22324,467,1,15.36
16103,489,1,15.36
21943,469,1,15.36
8371,514,1,15.36
7759,516,1,15.36
7893,516,1,15.36
190,545,1,15.36
16087,489,1,15.36
5970,522,1,15.36
21966,468,1,15.36
5955,522,1,15.36
7007,519,1,15.36
16050,489,1,15.36
6536,489,1,15.36
7916,516,1,15.36
6070,522,1,15.36
7819,516,1,15.36
6090,522,1,15.36
20165,475,1,15.36
19094,479,1,15.36
20161,475,1,15.36
22104,468,1,15.36
6781,520,1,15.36
19555,477,1,15.36
1454,540,1,15.36
19141,477,1,15.36
23533,462,1,15.36
7210,518,1,15.36
6164,522,1,15.36
22137,468,1,15.36
19409,478,1,15.36
21869,469,1,15.36
15963,489,1,15.36
1746,500,1,15.36
1465,540,1,15.36
19541,477,1,15.36
6662,520,1,15.36
6268,521,1,15.36
22243,467,1,15.36
6490,521,1,15.36
16151,488,1,15.36
23279,463,1,15.36
22198,468,1,15.36
150,545,1,15.36
6680,520,1,15.36
15961,489,1,15.36
19412,478,1,15.36
19213,478,1,15.36
23515,462,1,15.36
22125,468,1,15.36
1472,540,1,15.36
19224,477,1,15.36
8149,515,1,15.36
21841,469,1,15.36
1476,532,1,15.36
8178,515,1,15.36
21844,469,1,15.36
16197,488,1,15.36
16292,477,1,15.36
8262,515,1,15.36
22239,467,1,15.36
6166,522,1,15.36
19187,479,1,15.36
1634,539,1,15.36
6624,520,1,15.36
6173,522,1,15.36
22139,468,1,15.36
7502,517,1,15.36
7491,517,1,15.36
6627,520,1,15.36
20150,475,1,15.36
21998,468,1,15.36
6179,522,1,15.36
18883,480,1,15.36
7074,519,1,15.36
6734,520,1,15.36
8020,507,1,15.36
22086,468,1,15.36
6723,520,1,15.36
23520,462,1,15.36
7442,516,1,15.36
22223,467,1,15.36
8295,514,1,15.36
22010,468,1,15.36
6457,521,1,15.36
20145,475,1,15.36
19275,478,1,15.36
6561,520,1,15.36
7390,517,1,15.36
7388,517,1,15.36
7115,514,1,15.36
16440,488,1,15.36
19402,478,1,15.36
2486,535,1,15.36
15345,491,1,15.36
15264,491,1,15.36
3137,533,1,15.36
18071,482,1,15.36
3113,533,1,15.36
23448,462,1,15.36
10758,507,1,15.36
640,543,1,15.36
10745,507,1,15.36
17306,485,1,15.36
4528,527,1,15.36
15223,491,1,15.36
10715,507,1,15.36
13325,498,1,15.36
13334,498,1,15.36
10682,507,1,15.36
1242,540,1,15.36
20371,474,1,15.36
20744,473,1,15.36
21298,471,1,15.36
650,543,1,15.36
4494,528,1,15.36
21308,471,1,15.36
4405,528,1,15.36
16731,486,1,15.36
13064,499,1,15.36
13115,499,1,15.36
11041,506,1,15.36
13123,499,1,15.36
20790,473,1,15.36
17997,482,1,15.36
13185,489,1,15.36
4415,528,1,15.36
18047,482,1,15.36
10957,506,1,15.36
2111,537,1,15.36
678,543,1,15.36
18020,482,1,15.36
4435,528,1,15.36
18029,462,1,15.36
3168,533,1,15.36
2371,536,1,15.36
10632,507,1,15.36
4580,527,1,15.36
16732,486,1,15.36
13516,497,1,15.36
20351,474,1,15.36
4697,527,1,15.36
4713,527,1,15.36
10286,508,1,15.36
17251,485,1,15.36
580,543,1,15.36
18247,482,1,15.36
18251,482,1,15.36
10247,508,1,15.36
2996,534,1,15.36
10243,508,1,15.36
10237,508,1,15.36
13542,497,1,15.36
10224,508,1,15.36
14595,493,1,15.36
18265,482,1,15.36
10189,473,1,15.36
10182,509,1,15.36
13485,497,1,15.36
13473,497,1,15.36
21314,471,1,15.36
13412,498,1,15.36
10561,507,1,15.36
10552,507,1,15.36
15291,491,1,15.36
14626,493,1,15.36
4609,527,1,15.36
15300,491,1,15.36
21328,471,1,15.36
21336,471,1,15.36
4636,527,1,15.36
4669,527,1,15.36
4653,527,1,15.36
3047,533,1,15.36
18181,482,1,15.36
600,543,1,15.36
3032,533,1,15.36
10416,508,1,15.36
13446,498,1,15.36
20353,474,1,15.36
13036,499,1,15.36
22681,465,1,15.36
13578,497,1,15.36
17737,482,1,15.36
20936,472,1,15.36
20013,476,1,15.36
3880,530,1,15.36
17713,483,1,15.36
12512,486,1,15.36
3546,531,1,15.36
3904,530,1,15.36
3912,530,1,15.36
3521,531,1,15.36
11937,503,1,15.36
20916,472,1,15.36
11678,503,1,15.36
11674,504,1,15.36
11673,491,1,15.36
22743,465,1,15.36
15030,492,1,15.36
23420,462,1,15.36
11614,504,1,15.36
11916,503,1,15.36
2227,537,1,15.36
12725,500,1,15.36
12390,501,1,15.36
17598,484,1,15.36
12267,502,1,15.36
20986,472,1,15.36
2267,536,1,15.36
12345,501,1,15.36
12222,502,1,15.36
22801,465,1,15.36
19862,476,1,15.36
17555,484,1,15.36
11954,503,1,15.36
12142,502,1,15.36
3756,530,1,15.36
3794,530,1,15.36
22786,465,1,15.36
12414,501,1,15.36
907,542,1,15.36
12027,503,1,15.36
3601,531,1,15.36
15038,492,1,15.36
14733,493,1,15.36
13005,499,1,15.36
4285,528,1,15.36
20825,473,1,15.36
4253,528,1,15.36
23336,462,1,15.36
12997,499,1,15.36
4260,528,1,15.36
11221,505,1,15.36
2348,536,1,15.36
11198,505,1,15.36
4310,528,1,15.36
2156,537,1,15.36
13001,499,1,15.36
4314,528,1,15.36
8427,514,1,15.36
11117,491,1,15.36
11115,506,1,15.36
11108,506,1,15.36
17961,483,1,15.36
2131,537,1,15.36
3301,532,1,15.36
20005,476,1,15.36
11552,504,1,15.36
14732,493,1,15.36
4105,529,1,15.36
17817,483,1,15.36
11523,504,1,15.36
11505,504,1,15.36
20423,474,1,15.36
11465,504,1,15.36
11461,504,1,15.36
4149,529,1,15.36
12768,500,1,15.36
12895,499,1,15.36
20419,474,1,15.36
11434,505,1,15.36
3387,532,1,15.36
953,542,1,15.36
21133,465,1,15.36
3353,532,1,15.36
740,543,1,15.36
12876,499,1,15.36
10178,509,1,15.36
21382,471,1,15.36
15391,491,1,15.36
9100,511,1,15.36
9175,512,1,15.36
19982,476,1,15.36
2618,535,1,15.36
9142,512,1,15.36
19601,477,1,15.36
14212,483,1,15.36
16568,487,1,15.36
9106,512,1,15.36
14483,494,1,15.36
23054,464,1,15.36
9095,512,1,15.36
9091,512,1,15.36
16560,487,1,15.36
14227,495,1,15.36
18652,479,1,15.36
390,542,1,15.36
8998,512,1,15.36
8997,512,1,15.36
14164,495,1,15.36
14143,495,1,15.36
1179,541,1,15.36
9284,510,1,15.36
18549,481,1,15.36
9336,511,1,15.36
2458,536,1,15.36
21587,470,1,15.36
23048,464,1,15.36
14120,495,1,15.36
15656,490,1,15.36
2659,535,1,15.36
9253,511,1,15.36
22484,466,1,15.36
21410,470,1,15.36
9231,512,1,15.36
21626,470,1,15.36
14131,495,1,15.36
23206,463,1,15.36
2656,535,1,15.36
9184,512,1,15.36
18602,479,1,15.36
8963,512,1,15.36
17017,486,1,15.36
20623,463,1,15.36
20565,474,1,15.36
16942,486,1,15.36
332,544,1,15.36
16979,486,1,15.36
21755,469,1,15.36
16522,487,1,15.36
14458,494,1,15.36
8570,514,1,15.36
8557,514,1,15.36
5609,524,1,15.36
1777,538,1,15.36
23230,463,1,15.36
5626,524,1,15.36
16968,486,1,15.36
5629,524,1,15.36
16960,486,1,15.36
8451,514,1,15.36
18838,480,1,15.36
2498,535,1,15.36
21741,469,1,15.36
16985,486,1,15.36
8947,512,1,15.36
18727,480,1,15.36
8931,512,1,15.36
8888,513,1,15.36
8851,513,1,15.36
366,544,1,15.36
14293,495,1,15.36
19582,477,1,15.36
8819,513,1,15.36
18726,480,1,15.36
15824,489,1,15.36
15855,489,1,15.36
14310,495,1,15.36
21727,469,1,15.36
16995,486,1,15.36
8752,513,1,15.36
15849,489,1,15.36
8748,513,1,15.36
347,544,1,15.36
8726,513,1,15.36
18546,481,1,15.36
18579,481,1,15.36
13942,496,1,15.36
13714,496,1,15.36
17121,485,1,15.36
4887,526,1,15.36
9518,511,1,15.36
9522,511,1,15.36
18469,481,1,15.36
13749,497,1,15.36
13766,497,1,15.36
9846,510,1,15.36
13771,496,1,15.36
2720,535,1,15.36
9556,511,1,15.36
13998,496,1,15.36
16637,487,1,15.36
17166,485,1,15.36
1964,538,1,15.36
5080,526,1,15.36
18443,481,1,15.36
16907,486,1,15.36
23360,462,1,15.36
21472,470,1,15.36
9627,510,1,15.36
503,544,1,15.36
14550,494,1,15.36
18538,481,1,15.36
21482,470,1,15.36
1915,538,1,15.36
1917,537,1,15.36
18488,481,1,15.36
13579,497,1,15.36
9389,511,1,15.36
17080,485,1,15.36
9398,509,1,15.36
2711,535,1,15.36
23371,462,1,15.36
9408,511,1,15.36
1218,541,1,15.36
20054,475,1,15.36
15404,491,1,15.36
10039,509,1,15.36
19626,477,1,15.36
5143,525,1,15.36
20631,473,1,15.36
5017,526,1,15.36
21549,470,1,15.36
10032,509,1,15.36
17196,485,1,15.36
23468,462,1,15.36
9978,509,1,15.36
16896,486,1,15.36
21431,470,1,15.36
9478,511,1,15.36
18334,481,1,15.36
13584,497,1,15.36
13866,496,1,15.3
14592,493,1,15.3
17015,486,1,15.3
17510,484,1,15.3
22038,468,1,15.3
22606,466,1,15.3
14562,494,1,15.3
12288,502,1,15.3
21968,468,1,15.3
5882,523,1,15.3
14480,494,1,15.3
4340,48,1,15.26
22812,465,1,15.0
13300,498,1,14.99
19315,478,1,14.99
13695,497,1,14.99
12307,501,1,14.99
17093,485,1,14.99
17202,485,1,14.99
23078,464,1,14.99
16252,488,1,14.99
3616,531,1,14.99
19313,478,1,14.99
19915,476,1,14.99
23337,463,1,14.99
1080,541,1,14.99
20609,474,1,14.99
14456,494,1,14.99
13022,478,1,14.99
17090,485,1,14.99
19428,478,1,14.99
14830,493,1,14.99
20810,466,1,14.99
6779,520,1,14.99
898,542,1,14.99
19916,476,1,14.99
12463,501,1,14.99
2782,534,1,14.99
3067,533,1,14.99
17023,486,1,14.99
1130,541,1,14.99
6446,521,1,14.99
13399,498,1,14.99
2439,536,1,14.99
20897,472,1,14.99
6946,519,1,14.99
13840,496,1,14.99
936,542,1,14.99
6370,521,1,14.99
14775,482,1,14.99
13952,496,1,14.99
19396,478,1,14.99
14520,494,1,14.99
17514,484,1,14.99
19887,476,1,14.99
14516,494,1,14.99
17037,485,1,14.99
6382,521,1,14.99
1592,539,1,14.99
22854,465,1,14.99
6733,520,1,14.99
1172,541,1,14.99
2716,535,1,14.99
6533,520,1,14.99
4319,528,1,14.99
10994,506,1,14.99
19131,479,1,14.99
10376,508,1,14.99
15962,489,1,14.99
18197,482,1,14.99
15349,491,1,14.99
4656,527,1,14.99
5260,525,1,14.99
15692,490,1,14.99
9185,512,1,14.99
428,544,1,14.99
10607,507,1,14.99
15950,489,1,14.99
21297,471,1,14.99
10674,507,1,14.99
23450,462,1,14.99
4539,527,1,14.99
425,544,1,14.99
21964,465,1,14.99
2080,524,1,14.99
21267,471,1,14.99
10784,507,1,14.99
18067,482,1,14.99
7616,517,1,14.99
9151,512,1,14.99
19600,477,1,14.99
7584,517,1,14.99
18216,482,1,14.99
21375,471,1,14.99
19688,477,1,14.99
15471,491,1,14.99
19536,477,1,14.99
5027,526,1,14.99
22337,467,1,14.99
21480,470,1,14.99
16627,487,1,14.99
15577,490,1,14.99
21547,470,1,14.99
22551,466,1,14.99
516,544,1,14.99
9816,510,1,14.99
9831,509,1,14.99
4882,526,1,14.99
17600,484,1,14.99
18355,478,1,14.99
18514,481,1,14.99
7926,516,1,14.99
10007,509,1,14.99
5186,525,1,14.99
4842,526,1,14.99
5959,522,1,14.99
4803,527,1,14.99
10150,509,1,14.99
576,543,1,14.99
22507,466,1,14.99
8156,515,1,14.99
9569,510,1,14.99
11357,505,1,14.99
18872,480,1,14.99
4160,529,1,14.99
138,545,1,14.99
11449,505,1,14.99
354,544,1,14.99
11451,505,1,14.99
16762,486,1,14.99
11594,504,1,14.99
405,544,1,14.99
22385,467,1,14.99
12010,503,1,14.99
8621,513,1,14.99
839,542,1,14.99
18828,480,1,14.99
1761,539,1,14.99
8574,514,1,14.99
11795,503,1,14.99
19483,477,1,14.99
3914,530,1,14.99
14950,492,1,14.99
838,542,1,14.99
5699,523,1,14.99
4167,483,1,14.99
11834,503,1,14.99
11237,505,1,14.99
1838,538,1,14.99
4315,528,1,14.99
11135,506,1,14.99
17925,483,1,14.99
6291,521,1,14.99
877,542,1,14.99
11256,505,1,14.99
19777,476,1,14.99
7478,517,1,14.99
7258,518,1,14.99
21696,469,1,14.99
22398,467,1,14.99
11343,505,1,14.99
8838,513,1,14.99
11075,506,1,14.98
20387,474,1,14.98
6134,522,1,14.97
8135,515,1,14.97
22351,467,1,14.96
21546,470,1,14.96
21815,469,1,14.96
21525,470,1,14.96
22529,466,1,14.96
22403,467,1,14.96
23081,464,1,14.96
20535,474,1,14.96
22442,467,1,14.96
22353,467,1,14.96
23065,464,1,14.96
21859,469,1,14.96
21521,470,1,14.96
20254,475,1,14.96
19548,477,1,14.96
23495,462,1,14.96
22462,466,1,14.96
22373,467,1,14.96
20581,474,1,14.96
21570,470,1,14.96
21605,470,1,14.96
20226,475,1,14.96
20573,474,1,14.96
21598,470,1,14.96
23516,462,1,14.96
20194,475,1,14.96
19620,477,1,14.96
22810,465,1,14.96
22977,464,1,14.96
21503,470,1,14.96
20881,472,1,14.96
20495,474,1,14.96
21215,471,1,14.96
21213,471,1,14.96
23428,462,1,14.96
21156,471,1,14.96
22693,465,1,14.96
22005,468,1,14.96
19789,476,1,14.96
20847,473,1,14.96
23119,464,1,14.96
20421,474,1,14.96
22887,464,1,14.96
22070,468,1,14.96
23359,463,1,14.96
22027,468,1,14.96
23140,463,1,14.96
21079,472,1,14.96
23335,463,1,14.96
21063,471,1,14.96
20019,476,1,14.96
21053,472,1,14.96
20939,472,1,14.96
19476,477,1,14.96
20456,474,1,14.96
19848,476,1,14.96
20989,472,1,14.96
20798,473,1,14.96
22678,465,1,14.96
19902,476,1,14.96
22933,464,1,14.96
23190,463,1,14.96
19944,476,1,14.96
22548,466,1,14.96
21894,469,1,14.96
20312,475,1,14.96
23314,463,1,14.96
22127,468,1,14.96
22576,466,1,14.96
20046,475,1,14.96
20328,475,1,14.96
19990,476,1,14.96
22599,466,1,14.96
19924,476,1,14.96
19525,477,1,14.96
21351,471,1,14.96
21344,471,1,14.96
19709,477,1,14.96
22635,466,1,14.96
20039,476,1,14.96
19517,477,1,14.96
22642,466,1,14.96
20753,473,1,14.96
21280,469,1,14.96
23324,463,1,14.96
23445,462,1,14.96
20203,475,1,14.96
11786,503,1,14.96
14807,493,1,14.96
4698,527,1,14.96
15047,492,1,14.96
4682,527,1,14.96
6169,522,1,14.96
4673,527,1,14.96
11762,503,1,14.96
6177,522,1,14.96
2984,534,1,14.96
11802,503,1,14.96
14942,492,1,14.96
17698,483,1,14.96
17716,483,1,14.96
17723,483,1,14.96
1117,519,1,14.96
4575,527,1,14.96
11982,503,1,14.96
17767,483,1,14.96
12003,503,1,14.96
8962,512,1,14.96
17808,483,1,14.96
17812,483,1,14.96
5369,525,1,14.96
17821,483,1,14.96
17831,480,1,14.96
8952,489,1,14.96
1062,541,1,14.96
17580,484,1,14.96
9137,512,1,14.96
4868,526,1,14.96
9174,512,1,14.96
9402,511,1,14.96
2814,534,1,14.96
17277,485,1,14.96
15229,491,1,14.96
2816,534,1,14.96
11377,505,1,14.96
17300,485,1,14.96
2821,534,1,14.96
9334,511,1,14.96
5962,522,1,14.96
11430,505,1,14.96
1369,540,1,14.96
4771,527,1,14.96
11486,504,1,14.96
11493,504,1,14.96
2875,534,1,14.96
17467,484,1,14.96
17486,484,1,14.96
9272,511,1,14.96
9252,511,1,14.96
9250,511,1,14.96
11645,504,1,14.96
2902,534,1,14.96
1269,540,1,14.96
9211,512,1,14.96
14803,493,1,14.96
6300,521,1,14.96
17876,483,1,14.96
12076,502,1,14.96
3276,479,1,14.96
6437,521,1,14.96
6461,521,1,14.96
3305,532,1,14.96
12350,501,1,14.96
18173,482,1,14.96
12369,501,1,14.96
18185,482,1,14.96
6512,520,1,14.96
12376,501,1,14.96
6551,520,1,14.96
12382,501,1,14.96
8465,514,1,14.96
8461,514,1,14.96
8435,514,1,14.96
3320,532,1,14.96
788,542,1,14.96
8407,514,1,14.96
8400,514,1,14.96
14432,494,1,14.96
6603,520,1,14.96
18287,474,1,14.96
14421,494,1,14.96
12411,501,1,14.96
14413,494,1,14.96
8575,514,1,14.96
8594,514,1,14.96
8622,513,1,14.96
12172,502,1,14.96
17893,483,1,14.96
17906,483,1,14.96
17907,483,1,14.96
12106,502,1,14.96
8864,513,1,14.96
17917,483,1,14.96
8803,513,1,14.96
17948,483,1,14.96
6343,521,1,14.96
17956,483,1,14.96
17966,483,1,14.96
8711,513,1,14.96
4354,528,1,14.96
4403,475,1,14.96
14663,493,1,14.96
17993,482,1,14.96
8692,513,1,14.96
989,541,1,14.96
18051,482,1,14.96
14621,493,1,14.96
4360,528,1,14.96
969,542,1,14.96
6365,507,1,14.96
18084,482,1,14.96
11342,505,1,14.96
5865,523,1,14.96
14378,494,1,14.96
5217,525,1,14.96
16310,488,1,14.96
10205,482,1,14.96
15887,489,1,14.96
15883,489,1,14.96
16358,488,1,14.96
5200,525,1,14.96
10162,509,1,14.96
5171,525,1,14.96
5151,525,1,14.96
10144,509,1,14.96
10140,509,1,14.96
1927,538,1,14.96
10834,507,1,14.96
16436,488,1,14.96
16453,487,1,14.96
10088,509,1,14.96
16464,487,1,14.96
10063,509,1,14.96
10062,509,1,14.96
5483,517,1,14.96
16493,487,1,14.96
10014,509,1,14.96
15745,489,1,14.96
9981,509,1,14.96
1816,505,1,14.96
16308,488,1,14.96
16282,488,1,14.96
4925,526,1,14.96
10631,507,1,14.96
2175,537,1,14.96
5370,525,1,14.96
10420,508,1,14.96
5319,525,1,14.96
2182,537,1,14.96
10494,508,1,14.96
2117,537,1,14.96
16121,483,1,14.96
5389,525,1,14.96
10387,508,1,14.96
2087,537,1,14.96
16141,488,1,14.96
16011,489,1,14.96
16009,489,1,14.96
10504,508,1,14.96
5293,525,1,14.96
16215,488,1,14.96
10348,508,1,14.96
5275,525,1,14.96
5273,525,1,14.96
16230,488,1,14.96
15934,489,1,14.96
15923,489,1,14.96
10625,507,1,14.96
2226,537,1,14.96
16539,487,1,14.96
15717,490,1,14.96
15697,490,1,14.96
5091,526,1,14.96
16915,486,1,14.96
15543,490,1,14.96
16931,486,1,14.96
11132,502,1,14.96
1518,540,1,14.96
2572,535,1,14.96
16987,486,1,14.96
16997,479,1,14.96
9536,511,1,14.96
11193,505,1,14.96
17039,485,1,14.96
15451,491,1,14.96
2628,535,1,14.96
17065,485,1,14.96
9509,511,1,14.96
2657,535,1,14.96
1453,540,1,14.96
11281,505,1,14.96
15388,491,1,14.96
15369,491,1,14.96
11294,505,1,14.96
15359,491,1,14.96
2705,535,1,14.96
1426,540,1,14.96
2719,535,1,14.96
5729,523,1,14.96
9600,510,1,14.96
15560,490,1,14.96
16750,486,1,14.96
9850,510,1,14.96
16688,487,1,14.96
2442,536,1,14.96
15668,482,1,14.96
10933,506,1,14.96
10980,506,1,14.96
9822,510,1,14.96
15653,490,1,14.96
16737,486,1,14.96
9803,510,1,14.96
9780,510,1,14.96
15648,490,1,14.96
16891,486,1,14.96
15635,490,1,14.96
5619,524,1,14.96
16803,486,1,14.96
15604,489,1,14.96
9703,510,1,14.96
9689,510,1,14.96
5650,519,1,14.96
15587,490,1,14.96
5656,523,1,14.96
2530,535,1,14.96
16879,486,1,14.96
14392,494,1,14.96
10470,479,1,14.96
12767,500,1,14.96
3527,531,1,14.96
18582,481,1,14.96
3872,530,1,14.96
13555,497,1,14.96
14007,496,1,14.96
544,481,1,14.96
13096,499,1,14.96
4135,529,1,14.96
13494,497,1,14.96
18562,477,1,14.96
8019,515,1,14.96
13102,499,1,14.96
7882,516,1,14.96
13953,491,1,14.96
12632,500,1,14.96
19222,478,1,14.96
7689,517,1,14.96
7693,517,1,14.96
13936,496,1,14.96
171,545,1,14.96
330,544,1,14.96
13151,496,1,14.96
12819,500,1,14.96
18507,480,1,14.96
3530,489,1,14.96
18503,469,1,14.96
19266,478,1,14.96
6727,520,1,14.96
168,545,1,14.96
14225,495,1,14.96
8012,515,1,14.96
6841,519,1,14.96
13445,494,1,14.96
13040,499,1,14.96
297,544,1,14.96
18709,472,1,14.96
19086,479,1,14.96
518,543,1,14.96
19098,479,1,14.96
19100,479,1,14.96
13724,497,1,14.96
19072,479,1,14.96
14054,496,1,14.96
18724,480,1,14.96
3587,531,1,14.96
19110,479,1,14.96
7639,517,1,14.96
7945,516,1,14.96
3603,531,1,14.96
7556,517,1,14.96
14076,495,1,14.96
12701,500,1,14.96
18642,480,1,14.96
18736,480,1,14.96
7520,516,1,14.96
14090,482,1,14.96
12708,500,1,14.96
14104,495,1,14.96
6794,520,1,14.96
18628,481,1,14.96
4086,529,1,14.96
19168,478,1,14.96
19169,479,1,14.96
7328,518,1,14.96
19250,478,1,14.96
18473,481,1,14.96
104,545,1,14.96
19361,478,1,14.96
18456,481,1,14.96
3543,531,1,14.96
658,543,1,14.96
12758,495,1,14.96
18986,479,1,14.96
7835,516,1,14.96
8179,515,1,14.96
3724,531,1,14.96
7244,518,1,14.96
8200,481,1,14.96
7169,518,1,14.96
18410,481,1,14.96
7220,518,1,14.96
8202,515,1,14.96
12504,501,1,14.96
13278,498,1,14.96
18916,480,1,14.96
7219,518,1,14.96
3786,530,1,14.96
13299,498,1,14.96
18369,481,1,14.96
440,544,1,14.96
7799,516,1,14.96
8249,515,1,14.96
18,542,1,14.96
12485,501,1,14.96
4071,529,1,14.96
19083,479,1,14.96
13785,496,1,14.96
3411,532,1,14.96
7108,518,1,14.96
19327,478,1,14.96
18822,480,1,14.96
8115,515,1,14.96
12745,500,1,14.96
7301,518,1,14.96
3792,530,1,14.96
7303,518,1,14.96
13774,496,1,14.9
3321,532,1,14.9
709,543,1,14.9
9276,511,1,14.9
12722,500,1,14.9
1235,541,1,14.9
6939,519,1,14.9
20122,475,1,14.9
11721,504,1,14.9
2019,537,1,14.9
21442,470,1,14.9
14557,494,1,14.9
17271,485,1,14.9
18306,481,1,14.9
10681,507,1,14.9
939,542,1,14.9
11672,504,1,14.9
12573,500,1,14.9
10118,509,1,14.9
17544,484,1,14.9
17960,483,1,14.9
3699,531,1,14.9
14197,495,1,14.9
13125,499,1,14.9
3153,533,1,14.9
12275,502,1,14.9
5394,525,1,14.9
2884,520,1,14.9
9124,512,1,14.79
20321,475,1,14.79
21513,470,1,14.79
9111,512,1,14.79
11638,504,1,14.79
4966,526,1,14.79
15413,491,1,14.79
11764,503,1,14.79
2569,535,1,14.79
11158,506,1,14.79
13847,496,1,14.79
20409,474,1,14.79
1178,541,1,14.79
9594,511,1,14.79
1324,540,1,14.79
17234,485,1,14.79
6885,519,1,14.79
1538,539,1,14.79
4956,526,1,14.79
14013,496,1,14.79
20311,475,1,14.79
5927,522,1,14.79
11137,506,1,14.79
3562,531,1,14.79
17183,485,1,14.79
14986,492,1,14.79
6096,522,1,14.79
4937,526,1,14.79
17576,484,1,14.79
15031,492,1,14.79
9323,511,1,14.79
7756,516,1,14.79
9290,511,1,14.79
5806,523,1,14.79
14035,496,1,14.79
17531,484,1,14.79
20640,473,1,14.79
18969,479,1,14.79
15425,491,1,14.79
442,544,1,14.79
1578,539,1,14.79
22449,466,1,14.79
14517,494,1,14.79
12306,501,1,14.79
19337,478,1,14.79
23133,463,1,14.79
10690,507,1,14.79
18059,482,1,14.79
6353,521,1,14.79
19468,465,1,14.79
3212,533,1,14.79
22818,465,1,14.79
4364,528,1,14.79
20719,473,1,14.79
4390,528,1,14.79
23115,464,1,14.79
16425,488,1,14.79
14193,495,1,14.79
7392,517,1,14.79
7110,518,1,14.79
8158,515,1,14.79
14489,494,1,14.79
19683,477,1,14.79
4199,529,1,14.79
723,543,1,14.79
14415,494,1,14.79
3342,532,1,14.79
8245,515,1,14.79
18299,481,1,14.79
6610,520,1,14.79
16114,489,1,14.79
18182,482,1,14.79
7201,518,1,14.79
13391,498,1,14.79
21795,469,1,14.79
13257,498,1,14.79
16176,488,1,14.79
10377,508,1,14.79
12374,501,1,14.79
19427,478,1,14.79
14677,493,1,14.79
10091,509,1,14.79
5045,526,1,14.79
7503,517,1,14.79
22423,467,1,14.79
9819,510,1,14.79
5539,506,1,14.79
